customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,actual_churn,churn_probabaility,predicted_churn,risk_segment,recommended_action,specific_actions,retention_priority,retention_target,tenure_group,churn_status
6242-SGYTS,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),94.95,5791.85,0,0.089979060436938,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
7010-ZMVBF,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,357.0,0,0.0772050821879727,Predicted stay,Low,Standard engagement,Offer contract migration incentive,Not targeted,Not target,13-24 months,Stayed
3519-ZKXGG,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,256.6,1,0.7414479963888444,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Promote automatic payment; Offer online security bundle; Provide proactive onboarding outreach,High priority,Target,0-6 months,Churned
5666-MBJPT,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.1,1725.0,0,0.0057274852686374,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
3313-QKNKB,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,85.55,5084.65,1,0.1835919122944625,Predicted stay,Low,Standard engagement,Promote automatic payment; Offer online security bundle,Not targeted,Not target,45-72 months,Churned
7581-EBBOU,Female,0,No,No,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,4224.7,0,0.0292127056966456,Predicted stay,Low,Standard engagement,Offer online security bundle,Not targeted,Not target,45-72 months,Stayed
1784-BXEFA,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,187.35,0,0.1772384952676101,Predicted stay,Low,Standard engagement,Offer contract migration incentive; Provide proactive onboarding outreach,Not targeted,Not target,7-12 months,Stayed
7492-TAFJD,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,38.55,280.0,0,0.0819125560791009,Predicted stay,Low,Standard engagement,Provide proactive onboarding outreach,Not targeted,Not target,7-12 months,Stayed
5213-TWWJU,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,91.0,2626.15,0,0.3694846705682432,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Promote automatic payment; Offer online security bundle,Standard priority,Target,25-48 months,Stayed
3312-ZWLGF,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.3,2414.55,0,0.5286494285969058,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Promote automatic payment; Offer online security bundle,Standard priority,Target,25-48 months,Stayed
2923-ARZLG,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,0.0,0,0.1323160648977606,Predicted stay,Low,Standard engagement,Provide proactive onboarding outreach,Not targeted,Not target,0-6 months,Stayed
7032-LMBHI,Female,0,No,No,37,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),64.65,2347.85,0,0.068214878307508,Predicted stay,Low,Standard engagement,,Not targeted,Not target,25-48 months,Stayed
8292-ITGYJ,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.65,1138.8,0,0.0115626731134346,Predicted stay,Low,Standard engagement,,Not targeted,Not target,25-48 months,Stayed
9107-UKCKY,Male,0,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,79.8,4914.8,0,0.1160438392547046,Predicted stay,Low,Standard engagement,Promote automatic payment; Offer online security bundle,Not targeted,Not target,45-72 months,Stayed
6848-HJTXY,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,1208.6,0,0.0028053230755836,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
4184-VODJZ,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,91.35,5764.7,0,0.1649825522098655,Predicted stay,Low,Standard engagement,Promote automatic payment; Offer online security bundle,Not targeted,Not target,45-72 months,Stayed
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,1,0.5060193668570606,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Promote automatic payment; Offer online security bundle,Standard priority,Target,25-48 months,Churned
8735-SDUFN,Female,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.3,1778.7,0,0.0033764898910509,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
0839-JTCUD,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,5958.85,0,0.0105437824391738,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
6857-VWJDT,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.65,95.65,1,0.7030359186774563,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Offer online security bundle; Provide proactive onboarding outreach,High priority,Target,0-6 months,Churned
7363-QTBIW,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.75,769.1,0,0.7041577564114633,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Promote automatic payment; Offer online security bundle; Provide proactive onboarding outreach,High priority,Target,7-12 months,Stayed
6158-HDPXZ,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.35,25.35,0,0.4883887467770622,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Offer online security bundle; Provide proactive onboarding outreach,Standard priority,Target,0-6 months,Stayed
5419-CONWX,Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.8,442.85,1,0.6779784587008323,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Offer online security bundle; Provide proactive onboarding outreach,High priority,Target,0-6 months,Churned
9286-DOJGF,Female,1,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.95,2869.85,1,0.4212717239444496,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Offer online security bundle,Standard priority,Target,25-48 months,Churned
2408-PSJVE,Male,0,Yes,Yes,44,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.9,2924.05,0,0.0632236935621478,Predicted stay,Low,Standard engagement,Offer contract migration incentive; Offer online security bundle,Not targeted,Not target,25-48 months,Stayed
2087-QAREY,Female,0,Yes,No,22,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.7,1178.75,0,0.2209462039424114,Predicted stay,Moderate,Preventative engagement,Offer contract migration incentive; Offer online security bundle,Not targeted,Not target,13-24 months,Stayed
6777-TGHTM,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.95,5785.5,1,0.1934281436390916,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Churned
6507-ZJSUR,Male,1,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.45,2117.25,0,0.6916427761454652,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Promote automatic payment; Offer online security bundle,High priority,Target,13-24 months,Stayed
5025-GOOKI,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.9,347.65,0,0.1171824957504039,Predicted stay,Low,Standard engagement,Offer contract migration incentive,Not targeted,Not target,13-24 months,Stayed
6080-LNESI,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.75,1234.6,0,0.0080436345305206,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
2236-HILPA,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,1218.45,0,0.0023695642265857,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
1386-ZIKUV,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,130.55,0,0.2193339288100423,Predicted stay,Moderate,Preventative engagement,Offer contract migration incentive; Provide proactive onboarding outreach,Not targeted,Not target,7-12 months,Stayed
3365-SAIGS,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,1329.15,0,0.6115762122366171,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Promote automatic payment; Offer online security bundle,High priority,Target,13-24 months,Stayed
6061-GWWAV,Male,0,No,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,70.2,2894.55,0,0.0334928082149634,Predicted stay,Low,Standard engagement,,Not targeted,Not target,25-48 months,Stayed
9979-RGMZT,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,94.05,633.45,0,0.4961188854213997,Predicted churn,High,Targeted retention campaign,Offer online security bundle; Provide proactive onboarding outreach,Standard priority,Target,7-12 months,Stayed
8445-DNBAE,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.05,50.05,0,0.5353129667561014,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Promote automatic payment; Offer online security bundle; Provide proactive onboarding outreach,Standard priority,Target,0-6 months,Stayed
6872-HXFNF,Female,0,Yes,No,64,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),58.35,3756.45,0,0.0221102112496063,Predicted stay,Low,Standard engagement,Offer online security bundle,Not targeted,Not target,45-72 months,Stayed
1320-HTRDR,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,220.6,1,0.7398992916300767,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Promote automatic payment; Offer online security bundle; Provide proactive onboarding outreach,High priority,Target,0-6 months,Churned
3923-CSIHK,Female,1,Yes,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,3444.85,1,0.3161030124033397,Predicted stay,Moderate,Preventative engagement,Offer contract migration incentive; Promote automatic payment; Offer online security bundle,Not targeted,Not target,45-72 months,Churned
2446-ZKVAF,Male,0,Yes,No,18,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.8,1074.65,0,0.2097051016308388,Predicted stay,Moderate,Preventative engagement,Offer contract migration incentive; Offer online security bundle,Not targeted,Not target,13-24 months,Stayed
4640-UHDOS,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,1,0.3071116072565568,Predicted stay,Moderate,Preventative engagement,Offer contract migration incentive; Promote automatic payment; Offer online security bundle,Not targeted,Not target,13-24 months,Churned
5457-COLHT,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.65,5542.55,0,0.006409227207124,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
2254-DLXRI,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.15,79.15,0,0.6690988294748047,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Offer online security bundle; Provide proactive onboarding outreach,High priority,Target,0-6 months,Stayed
5339-PXDVH,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,367.95,0,0.6132078954668189,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Promote automatic payment; Provide proactive onboarding outreach,High priority,Target,0-6 months,Stayed
2386-LAHRK,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.5,53.5,1,0.5210803410932143,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Offer online security bundle; Provide proactive onboarding outreach,Standard priority,Target,0-6 months,Churned
5062-CJJKH,Male,0,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,53.65,1355.45,0,0.0706285896762277,Predicted stay,Low,Standard engagement,Offer online security bundle,Not targeted,Not target,25-48 months,Stayed
8930-XOTDP,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.95,1082.8,0,0.2140558778408189,Predicted stay,Moderate,Preventative engagement,Offer contract migration incentive; Offer online security bundle,Not targeted,Not target,13-24 months,Stayed
4779-ZGICK,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.55,1173.35,0,0.0081565215003382,Predicted stay,Low,Standard engagement,,Not targeted,Not target,25-48 months,Stayed
9534-NSXEM,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.65,595.5,0,0.0449247060586964,Predicted stay,Low,Standard engagement,,Not targeted,Not target,25-48 months,Stayed
3716-BDVDB,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,69.1,1,0.7186814992872447,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Promote automatic payment; Offer online security bundle; Provide proactive onboarding outreach,High priority,Target,0-6 months,Churned
9842-EFSYY,Female,0,No,Yes,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.2,223.75,0,0.4851083888565247,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Provide proactive onboarding outreach,Standard priority,Target,0-6 months,Stayed
9122-UMROB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,0,0.1922283717291348,Predicted stay,Low,Standard engagement,Offer contract migration incentive; Provide proactive onboarding outreach,Not targeted,Not target,0-6 months,Stayed
1867-BDVFH,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,834.2,1,0.6612242595898763,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Promote automatic payment; Offer online security bundle; Provide proactive onboarding outreach,High priority,Target,7-12 months,Churned
